CityID;CityName;StateProvinceID;Latitude;Longitude;LatestRecordedPopulation
1464;Attalla;1;34.0217639;-86.0885852;6048
1465;Attapulgus;11;30.7490815;-84.4837999;449
1466;Attica;36;41.0647777;-82.887686;899
1467;Attica;33;42.8642267;-78.2802946;2547
1468;Attica;15;40.2942039;-87.2488988;3245
1469;Attica;17;37.2414101;-98.226735;626
1470;Attica;16;41.2297219;-93.0160359;NULL
1471;Attica;23;43.0303053;-83.1660514;994
1472;Attleboro;22;41.9445441;-71.2856082;43593
1473;Attu;2;52.9375;173.2375;NULL
1474;Atwater;36;41.0239467;-81.163433;758
1475;Atwater;24;45.138852;-94.7780564;1133
1476;Atwater;5;37.3477174;-120.609084;28168
1477;Atwood;6;40.5477619;-103.2696575;133
1478;Atwood;44;35.9731207;-88.6781141;938
1479;Atwood;14;39.7994772;-88.4622789;1224
1480;Atwood;17;39.806668;-101.0421012;1194
1481;Atwood;39;40.7547867;-79.2664279;107
1482;Atwood;5;33.8655708;-117.8308905;NULL
1483;Atwood;37;34.9601461006;-96.3624017885;74
1484;Au Gres;23;44.0486295;-83.6958161;889
1485;Au Sable;23;44.4108489;-83.3321899;1404
1486;Au Sable Forks;33;44.441714;-73.6745834;559
1487;Au Train;23;46.4302185;-86.8368197;NULL
1488;Auberry;5;37.0807823;-119.4854113;2369
1489;Aubrey;45;33.3042835;-96.986118;2595
1490;Aubrey;4;34.7167646;-90.9003932;170
1491;Auburn;5;38.8965654;-121.0768901;13330
1492;Auburn;50;47.3073228;-122.2284532;70180
1493;Auburn;53;42.7921493;-111.0032647;328
1494;Auburn;18;36.8642088;-86.7102735;1340
1495;Auburn;11;34.0137179;-83.8276759;6887
1496;Auburn;1;32.6098566;-85.4807825;53380
1497;Auburn;39;40.5984249;-76.0932721;741
1498;Auburn;23;43.6033583;-84.0697048;2087
1499;Auburn;33;42.9317335;-76.5660529;27687
1500;Auburn;20;44.0978509;-70.2311655;23055
1501;Auburn;14;39.5917197;-89.7464874;4771
1502;Auburn;17;38.906114;-95.8160968;1227
1503;Auburn;28;40.3927792;-95.8388861;3460
1504;Auburn;15;41.3669942;-85.0588575;12731
1505;Auburn;16;42.2513724;-94.8777638;322
1506;Auburn;51;39.0956418;-80.8562162;97
1507;Auburn;36;39.3911659;-84.7021724;NULL
1508;Auburn;22;42.1945385;-71.8356271;NULL
1509;Auburn;30;43.0045289;-71.348398;NULL
1510;Auburn;31;39.710947;-75.3676911;NULL
1511;Auburn;25;31.3593408;-90.6078777;NULL
1512;Auburn;35;48.5069335;-97.4398024;48
1513;Auburn;10;30.8201862;-86.5377298;NULL
1514;Auburn Hills;23;42.6875323;-83.2341028;21412
1515;Auburndale;52;44.6269065;-90.0076294;703
1516;Auburndale;10;28.0652975;-81.7886906;13507
1517;Auburntown;44;35.9475631;-86.0972118;269
1518;Aucilla;10;30.4799277;-83.7543254;100
1519;Audubon;31;39.8909466;-75.0729504;8819
1520;Audubon;24;46.8632922;-95.9817183;519
1521;Audubon;16;41.7180421;-94.9324868;2176
1522;Audubon Park;18;38.2039592;-85.7252394;1473
1523;Augusta;18;38.7717376;-84.0057628;1190
1524;Augusta;4;35.2823079;-91.3654063;2199
1525;Augusta;23;42.3364294;-85.3522219;885
1526;Augusta;14;40.2300454;-90.9501342;587
1527;Augusta;26;38.5725523;-90.8820811;253
1528;Augusta;27;47.4927251;-112.3922458;309
1529;Augusta;52;44.6802386;-91.1198755;1550
1530;Augusta;17;37.6866844;-96.9767024;9274
1531;Augusta;20;44.3106241;-69.7794897;19136
1532;Augusta;11;33.4709702;-81.9748379;NULL
1533;Augusta;31;41.1289854;-74.72822;NULL
1534;Augusta;33;42.9747916;-75.5012871;NULL
1535;Augusta;51;39.2953787;-78.6377912;NULL
1536;Augusta Springs;49;38.1020734;-79.318092;257
1537;Augustus;45;33.1306521;-101.2995793;NULL
1538;Auke Bay;2;58.3833333;-134.6597222;NULL
1539;Aulander;34;36.2296005;-77.1141282;895
1540;Aullville;26;39.0177901;-93.6779944;100
1541;Aulne;17;38.2761266;-97.0766933;NULL
1542;Ault;6;40.5824804;-104.7319112;1519
1543;Aumsville;38;44.8409548;-122.8709243;3584
1544;Aura;23;46.862707;-88.3187372;NULL
1545;Aurelia;16;42.71276;-95.4366701;1036
1546;Aurora;16;42.618873;-91.7284957;185
1547;Aurora;24;47.5299252;-92.2371208;1682
1548;Aurora;14;41.7605849;-88.3200715;197899
1549;Aurora;28;40.8672344;-98.0042212;4479
1550;Aurora;15;39.0570022;-84.9013402;3750
1551;Aurora;17;39.4519428;-97.5272565;60
1552;Aurora;26;36.970891;-93.717979;7508
1553;Aurora;36;41.3175549;-81.3453858;15548
1554;Aurora;43;44.2841348;-96.685606;532
1555;Aurora;33;42.7539591;-76.7024485;724
1556;Aurora;38;45.2309536;-122.7559267;918
1557;Aurora;6;39.7294319;-104.8319195;325078
1558;Aurora;46;38.9221856;-111.9340936;1016
1559;Aurora;45;33.0606784;-97.5033561;1220
1560;Aurora;34;35.3054469;-76.788543;520
1561;Aurora;20;44.8542374;-68.3280757;NULL
1562;Aurora;51;39.3242679;-79.5544989;201
1563;Aurora;18;36.7767204;-88.1441967;NULL
1564;Aurora;52;45.7855118;-88.1009596;NULL
1565;Aurora Center;43;43.5269365;-98.5898055;12
1566;Aurora Lodge;2;64.4705556;-146.9386111;NULL
1567;Auroraville;52;44.0519247;-88.9926156;NULL
1568;Austell;11;33.8126059;-84.6343783;6581
1569;Austerlitz;33;42.3117536;-73.4731684;NULL
1570;Austin;18;36.8253279;-86.0191478;NULL
1571;Austin;27;46.6391017;-112.2452892;NULL
1572;Austin;45;30.267153;-97.7430608;790390
1573;Austin;29;39.4932589;-117.0695342;192
1574;Austin;4;34.9984206;-91.9837552;2038
1575;Austin;15;38.75839;-85.8080251;4295
1576;Austin;39;41.6311758;-78.0913942;562
1577;Austin;24;43.6666296;-92.9746367;24718
1578;Austinburg;36;41.7719991;-80.8545331;516
1579;Austintown;36;41.1017247;-80.7645239;29677
1580;Austinville;49;36.8512342;-80.9120233;NULL
1581;Austonio;45;31.1857382;-95.63856;NULL
1582;Austwell;45;28.3902814;-96.842208;147
1583;Autaugaville;1;32.4340249;-86.6547019;870
1584;Autryville;34;34.9979453;-78.6425144;196
1585;Auvergne;4;35.5136926;-91.2306821;NULL
1586;Auxier;18;37.7370406;-82.7582148;669
1587;Auxvasse;26;39.0180962;-91.8971198;983
1588;Ava;26;36.951999;-92.6604457;2993
1589;Ava;14;37.8883846;-89.4948169;654
1590;Ava;36;39.8317392;-81.5748469;NULL
1591;Ava;33;43.4189585;-75.4793436;NULL
1592;Avalon;26;39.6591871;-93.4416002;NULL
1593;Avalon;25;33.6551178;-90.0856409;NULL
1594;Avalon;52;42.6327908;-88.8676077;NULL
1595;Avalon;31;39.101225;-74.7176622;1334
1596;Avalon;39;40.5009019;-80.0675554;4705
1597;Avalon;11;34.5020454;-83.1951567;213
1598;Avalon;5;33.3428065;-118.3278506;3728
1599;Avalon Beach;10;30.5365728;-87.1008339;679
1600;Avant;37;36.4934797006;-96.0860017885;320
1601;Avard;37;36.7028685006;-98.8127613885;NULL
1602;Avawam;18;37.2245387;-83.2751771;NULL
1603;Avella;39;40.2750705;-80.4606226;804
1604;Avenal;5;36.0041223;-120.1290272;15505
1605;Avenel;31;40.5803818;-74.2851469;17011
1606;Aventura;10;25.9564812;-80.1392121;35762
1607;Avenue;21;38.2562405;-76.7677453;NULL
1608;Avera;11;33.1940354;-82.5270728;246
1609;Averill;24;46.9707952;-96.5472946;NULL
1610;Averill Park;33;42.6339685;-73.5537257;1693
1611;Avery;5;38.204363;-120.3699194;646
1612;Avery;16;41.0652868;-92.7143603;NULL
1613;Avery;37;35.8881795006;-96.7760288885;NULL
1614;Avery;45;33.5520559;-94.7810463;482
1615;Avery;13;47.2504791;-115.8051549;NULL
1616;Avery Creek;34;35.4634464;-82.5826235;1950
1617;Avery Island;19;29.9035392;-91.9103979;NULL
1618;Avilla;4;34.6825921;-92.5851613;896
1619;Avilla;15;41.3658824;-85.2388635;2401
1620;Avilla;26;37.1953342;-94.1296622;125
1621;Avilla Beach;5;35.1971318;-120.719194;1627
1622;Avinger;45;32.8998554;-94.5563119;444
1623;Avis;39;41.1847939;-77.3138622;1484
1624;Aviston;14;38.6067152;-89.6075894;1945
1625;Avoca;28;40.796113;-96.1175089;242
1626;Avoca;4;36.4020182;-94.0707581;488
1627;Avoca;52;43.181933;-90.3245687;637
1628;Avoca;33;42.4095147;-77.4213729;946
1629;Avoca;39;41.3398022;-75.7363033;2661
1630;Avoca;16;41.4766571;-95.3380549;1506
1631;Avoca;24;43.9485746;-95.6455648;147
1632;Avoca;15;38.9119941;-86.5477729;583
1633;Avoca;45;32.8656686;-99.7159236;NULL
1634;Avoca;23;43.0619715;-82.6910367;NULL
1635;Avon;52;42.5433444;-89.3315042;NULL
1636;Avon;22;42.1306554;-71.0411582;NULL
1637;Avon;18;38.0717443;-84.3185439;NULL
1638;Avon;34;35.352123;-75.5104308;776
1639;Avon;7;41.8098209;-72.8306541;NULL
1640;Avon;20;44.8061682;-70.2711766;NULL
1641;Avon;6;39.6313749;-106.5222541;6447
1642;Avon;24;45.6091313;-94.4516668;1396
1643;Avon;15;39.7628227;-86.3997168;12446
1644;Avon;36;41.4517093;-82.0354225;21193
1645;Avon;33;42.9120072;-77.7455584;3394
1646;Avon;43;43.0049954;-98.0597954;590
1647;Avon;1;31.1893444;-85.2860437;543
1648;Avon;46;41.5329911;-111.8132743;367
1649;Avon;27;46.5971546;-112.601977;111
1650;Avon;14;40.6642065;-90.4348506;799
1651;Avon Heights;39;40.3525918;-76.3749584;NULL
1652;Avon Lake;36;41.5053178;-82.0282001;22581
1653;Avon Park;10;27.5958672;-81.5061862;8836
1654;Avon-by-the-Sea;31;40.1923357;-74.0159703;1901
1655;Avondale;39;39.823443;-75.783273;1265
1656;Avondale;26;39.1541703;-94.5468991;440
1657;Avondale;19;29.9129834;-90.2036869;4954
1658;Avondale;6;38.2375025;-104.3510792;674
1659;Avondale;3;33.4355977;-112.3496021;76238
1660;Avondale Estates;11;33.771494;-84.2671444;2960
1661;Avonia;39;42.0456126;-80.2697865;1205
1662;Avonmore;39;40.5289548;-79.4614306;1011
1663;Awendaw;42;33.0376703;-79.613127;1294
1664;Awosting;31;41.1545398;-74.3365404;NULL
1665;Axial;6;40.2852508;-107.7920157;NULL
1666;Axis;1;30.9299052;-88.0272209;757
1667;Axson;11;31.2763162;-82.7343089;NULL
1668;Axtell;45;31.6582205;-96.9713851;NULL
1669;Axtell;46;39.0552395;-111.8218691;NULL
1670;Axtell;28;40.4783461;-99.1267558;726
1671;Axtell;17;39.8716662;-96.2588985;406
1672;Axton;49;36.659582;-79.711978;NULL
1673;Ayden;34;35.4726626;-77.4155203;4932
1674;Ayer;22;42.5612021;-71.5897897;2868
1675;Ayer;50;46.5962541;-118.3483072;NULL
1676;Aylmer;35;47.9341687;-100.1929128;NULL
1677;Aynor;42;33.9998881;-79.1994874;560
1678;Ayr;28;40.4375138;-98.4403373;94
1679;Ayr;35;47.0410893;-97.4906456;17
1680;Ayrshire;16;43.0391346;-94.8327618;143
1681;Azalea Park;10;28.5411128;-81.3006237;12556
1682;Azalia;15;39.0917191;-85.8472031;NULL
1683;Azle;45;32.8951262;-97.5458565;10947
1684;Aztalan;52;43.0727787;-88.8623285;NULL
1685;Aztec;3;32.8244925;-113.449913;47
1686;Aztec;32;36.8222261;-107.9928455;6763
1687;Azusa;5;34.1336186;-117.9075627;46361
1688;Azwell;50;47.937085;-119.8764526;NULL
